"Timestamp","Cluster","Node","CPU","SoC"
"2022-08-11T15:02:11.364","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.364","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.364","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.364","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.365","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.365","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.365","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.366","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.366","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.366","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.367","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.367","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.367","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.368","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.368","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.368","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.369","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.369","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.369","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.370","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.370","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.370","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.370","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.371","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.371","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.371","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.372","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.372","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.372","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.372","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.373","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.373","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.373","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.373","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.374","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.374","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.374","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.374","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.375","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.375","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.375","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.375","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.376","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.376","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.376","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.377","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.377","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.377","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.378","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.378","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.378","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.378","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.379","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.379","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.379","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.380","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.380","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.380","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.380","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.381","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.381","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.381","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.381","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.382","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.382","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.382","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.382","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.383","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.383","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.383","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.383","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.384","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.384","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.384","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.384","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.385","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.385","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.385","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.385","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.386","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.386","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.386","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.387","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.387","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.387","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.387","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.388","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.388","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.388","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.388","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.389","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.389","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.389","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.389","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.390","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.390","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.390","2","kubernetes-worker3","100.0",""
"2022-08-11T15:02:11.390","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:02:11.391","2","kubernetes-worker1","100.0",""
"2022-08-11T15:02:11.391","2","kubernetes-worker2","100.0",""
"2022-08-11T15:02:11.391","2","kubernetes-worker3","100.0",""
