"Timestamp","Cluster","Node","CPU","SoC"
"2022-08-11T15:11:40.344","3","kubernetes-control-plane","950.0","99.779"
"2022-08-11T15:11:40.345","3","kubernetes-worker1","100.0","99.805"
"2022-08-11T15:11:40.345","3","kubernetes-worker2","100.0","99.803"
"2022-08-11T15:11:40.345","3","kubernetes-worker3","100.0","99.812"
"2022-08-11T15:11:40.346","3","kubernetes-control-plane","950.0","99.732"
"2022-08-11T15:11:40.346","3","kubernetes-worker1","100.0","99.773"
"2022-08-11T15:11:40.346","3","kubernetes-worker2","100.0","99.77"
"2022-08-11T15:11:40.347","3","kubernetes-worker3","100.0","99.773"
"2022-08-11T15:11:40.347","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.347","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.348","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.348","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.348","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.349","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.349","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.350","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.350","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.350","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.351","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.351","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.351","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.352","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.352","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.352","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.353","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.353","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.353","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.354","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.354","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.354","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.355","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.355","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.355","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.356","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.356","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.357","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.357","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.357","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.358","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.358","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.358","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.359","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.359","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.359","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.360","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.360","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.360","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.361","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.361","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.361","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.362","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.362","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.362","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.363","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.363","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.364","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.364","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.364","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.365","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.365","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.366","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.366","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.367","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.367","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.367","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.368","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.368","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.369","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.369","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.370","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.370","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.371","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.371","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.372","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.372","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.373","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.373","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.374","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.374","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.374","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.375","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.375","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.376","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.376","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.376","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.377","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.377","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.378","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.378","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.378","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.379","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.380","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.381","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.381","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.382","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.382","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.383","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.384","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.384","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.385","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.385","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.385","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.386","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.386","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.387","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.387","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.387","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.388","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.388","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.389","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.389","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.389","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.390","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.390","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.391","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.391","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.392","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.392","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.393","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.393","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.394","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.394","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.394","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.395","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.395","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.396","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.396","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.396","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.397","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.397","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.398","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.399","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.399","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.399","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.400","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.401","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.401","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.402","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.402","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.403","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.404","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.405","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.405","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.406","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.406","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.407","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.407","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.408","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.409","2","kubernetes-control-plane","950.0",""
"2022-08-11T15:11:40.410","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.411","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.411","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.412","2","kubernetes-control-plane","950.0","99.949"
"2022-08-11T15:11:40.413","2","kubernetes-worker1","100.0",""
"2022-08-11T15:11:40.413","2","kubernetes-worker2","100.0",""
"2022-08-11T15:11:40.414","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.415","2","kubernetes-control-plane","950.0","99.902"
"2022-08-11T15:11:40.415","2","kubernetes-worker1","100.0","99.967"
"2022-08-11T15:11:40.416","2","kubernetes-worker2","100.0","99.968"
"2022-08-11T15:11:40.417","2","kubernetes-worker3","100.0",""
"2022-08-11T15:11:40.417","2","kubernetes-control-plane","950.0","99.856"
"2022-08-11T15:11:40.418","2","kubernetes-worker1","100.0","99.936"
"2022-08-11T15:11:40.419","2","kubernetes-worker2","100.0","99.938"
"2022-08-11T15:11:40.420","2","kubernetes-worker3","100.0","99.97"
"2022-08-11T15:11:40.421","2","kubernetes-control-plane","950.0","99.812"
"2022-08-11T15:11:40.422","2","kubernetes-worker1","100.0","99.902"
"2022-08-11T15:11:40.422","2","kubernetes-worker2","100.0","99.906"
"2022-08-11T15:11:40.423","2","kubernetes-worker3","100.0","99.938"
"2022-08-11T15:11:40.424","2","kubernetes-control-plane","950.0","99.768"
"2022-08-11T15:11:40.424","2","kubernetes-worker1","100.0","99.867"
"2022-08-11T15:11:40.425","2","kubernetes-worker2","100.0","99.872"
"2022-08-11T15:11:40.425","2","kubernetes-worker3","100.0","99.906"
"2022-08-11T15:11:40.426","3","kubernetes-worker3","100.0","99.906"
"2022-08-11T15:11:41.428","2","kubernetes-control-plane","950.0","99.718"
"2022-08-11T15:11:41.429","2","kubernetes-worker1","100.0","99.834"
"2022-08-11T15:11:41.430","2","kubernetes-worker2","100.0","99.837"
"2022-08-11T15:11:41.430","2","kubernetes-worker3","100.0","99.875"
"2022-08-11T15:11:41.431","3","kubernetes-control-plane","950.0","99.689"
"2022-08-11T15:11:41.432","3","kubernetes-worker1","100.0","99.737"
"2022-08-11T15:11:41.433","3","kubernetes-worker2","100.0","99.739"
"2022-08-11T15:11:41.434","3","kubernetes-worker3","100.0","99.699"
"2022-08-11T15:11:42.435","1","kubernetes-control-plane","2125.3048","99.481"
"2022-08-11T15:11:42.436","1","kubernetes-worker1","101.7735","99.656"
"2022-08-11T15:11:42.437","1","kubernetes-worker2","103.842","99.67"
"2022-08-11T15:11:42.437","1","kubernetes-worker3","102.4917","99.682"
"2022-08-11T15:11:42.438","3","kubernetes-worker3","102.4917","99.682"
"2022-08-11T15:11:45.628","2","kubernetes-control-plane","950.0","99.683"
"2022-08-11T15:11:45.629","2","kubernetes-worker1","100.0","99.801"
"2022-08-11T15:11:45.629","2","kubernetes-worker2","100.0","99.805"
"2022-08-11T15:11:45.630","2","kubernetes-worker3","100.0","99.845"
"2022-08-11T15:11:46.631","3","kubernetes-control-plane","950.0","99.656"
"2022-08-11T15:11:46.632","3","kubernetes-worker1","100.0","99.665"
"2022-08-11T15:11:46.632","3","kubernetes-worker2","100.0","99.706"
"2022-08-11T15:11:46.633","3","kubernetes-worker3","100.0","99.625"
"2022-08-11T15:11:50.030","1","kubernetes-control-plane","2130.1284","99.439"
"2022-08-11T15:11:50.031","1","kubernetes-worker1","101.7709","99.625"
"2022-08-11T15:11:50.031","1","kubernetes-worker2","103.5691","99.606"
"2022-08-11T15:11:50.033","1","kubernetes-worker3","102.4613","99.618"
"2022-08-11T15:11:51.047","2","kubernetes-control-plane","950.0","99.63"
"2022-08-11T15:11:51.048","2","kubernetes-worker1","100.0","99.77"
"2022-08-11T15:11:51.049","2","kubernetes-worker2","100.0","99.773"
"2022-08-11T15:11:51.050","2","kubernetes-worker3","100.0","99.814"
"2022-08-11T15:11:51.050","2","kubernetes-worker3","100.0","99.814"
"2022-08-11T15:11:52.052","3","kubernetes-control-plane","950.0","99.62"
"2022-08-11T15:11:52.052","3","kubernetes-worker1","100.0","99.594"
"2022-08-11T15:11:52.053","3","kubernetes-worker2","100.0","99.676"
"2022-08-11T15:11:52.054","3","kubernetes-worker3","100.0","99.55"
"2022-08-11T15:11:52.054","3","kubernetes-worker3","100.0","99.55"
"2022-08-11T15:11:55.657","2","kubernetes-control-plane","950.0","99.594"
"2022-08-11T15:11:55.658","2","kubernetes-worker1","100.0","99.739"
"2022-08-11T15:11:55.659","2","kubernetes-worker2","100.0","99.742"
"2022-08-11T15:11:55.660","2","kubernetes-worker3","100.0","99.766"
"2022-08-11T15:11:56.662","3","kubernetes-control-plane","950.0","99.573"
"2022-08-11T15:11:56.663","3","kubernetes-worker1","100.0","99.52"
"2022-08-11T15:11:56.664","3","kubernetes-worker2","100.0","99.633"
"2022-08-11T15:11:56.666","3","kubernetes-worker3","100.0","99.475"
"2022-08-11T15:11:58.673","1","kubernetes-control-plane","2134.1806","99.386"
"2022-08-11T15:11:58.674","1","kubernetes-worker1","101.743","99.563"
"2022-08-11T15:11:58.675","1","kubernetes-worker2","296.3597","99.536"
"2022-08-11T15:11:58.676","1","kubernetes-worker3","102.3877","99.583"
"2022-08-11T15:12:00.704","2","kubernetes-control-plane","950.0","99.557"
"2022-08-11T15:12:00.705","2","kubernetes-worker1","100.0","99.706"
"2022-08-11T15:12:00.705","2","kubernetes-worker2","100.0","99.709"
"2022-08-11T15:12:00.706","2","kubernetes-worker3","100.0","99.694"
"2022-08-11T15:12:01.708","3","kubernetes-control-plane","950.0","99.535"
"2022-08-11T15:12:01.709","3","kubernetes-worker1","100.0","99.447"
"2022-08-11T15:12:01.710","3","kubernetes-worker2","100.0","99.563"
"2022-08-11T15:12:01.710","3","kubernetes-worker3","100.0","99.4"
"2022-08-11T15:12:05.691","2","kubernetes-control-plane","950.0","99.523"
"2022-08-11T15:12:05.692","2","kubernetes-worker1","100.0","99.634"
"2022-08-11T15:12:05.692","2","kubernetes-worker2","100.0","99.675"
"2022-08-11T15:12:05.693","2","kubernetes-worker3","100.0","99.62"
"2022-08-11T15:12:06.698","1","kubernetes-control-plane","2137.5737","99.3"
"2022-08-11T15:12:06.698","1","kubernetes-worker1","101.6946","99.532"
"2022-08-11T15:12:06.699","1","kubernetes-worker2","485.1722","99.392"
"2022-08-11T15:12:06.700","1","kubernetes-worker3","102.2184","99.522"
"2022-08-11T15:12:06.700","3","kubernetes-control-plane","950.0","99.496"
"2022-08-11T15:12:06.701","3","kubernetes-worker1","100.0","99.373"
"2022-08-11T15:12:06.702","3","kubernetes-worker2","100.0","99.492"
"2022-08-11T15:12:06.702","3","kubernetes-worker3","100.0","99.324"
"2022-08-11T15:12:10.709","2","kubernetes-control-plane","950.0","99.483"
"2022-08-11T15:12:10.710","2","kubernetes-worker1","100.0","99.561"
"2022-08-11T15:12:10.710","2","kubernetes-worker2","100.0","99.645"
"2022-08-11T15:12:10.711","2","kubernetes-worker3","100.0","99.548"
"2022-08-11T15:12:12.712","3","kubernetes-control-plane","950.0","99.439"
"2022-08-11T15:12:12.713","3","kubernetes-worker1","100.0","99.299"
"2022-08-11T15:12:12.714","3","kubernetes-worker2","100.0","99.421"
"2022-08-11T15:12:12.714","3","kubernetes-worker3","100.0","99.25"
"2022-08-11T15:12:12.715","3","kubernetes-worker3","100.0","99.25"
"2022-08-11T15:12:15.724","2","kubernetes-control-plane","950.0","99.441"
"2022-08-11T15:12:15.725","2","kubernetes-worker1","100.0","99.489"
"2022-08-11T15:12:15.726","2","kubernetes-worker2","100.0","99.609"
"2022-08-11T15:12:15.726","2","kubernetes-worker3","100.0","99.475"
"2022-08-11T15:12:16.731","1","kubernetes-control-plane","2138.7199","99.204"
"2022-08-11T15:12:16.732","1","kubernetes-worker1","101.602","99.469"
"2022-08-11T15:12:16.733","1","kubernetes-worker2","702.9831","99.246"
"2022-08-11T15:12:16.734","1","kubernetes-worker3","102.1212","99.459"
"2022-08-11T15:12:17.749","3","kubernetes-control-plane","950.0","99.384"
"2022-08-11T15:12:17.750","3","kubernetes-worker1","100.0","99.226"
"2022-08-11T15:12:17.751","3","kubernetes-worker2","100.0","99.349"
"2022-08-11T15:12:17.752","3","kubernetes-worker3","100.0","99.175"
"2022-08-11T15:12:17.752","3","kubernetes-worker3","100.0","99.175"
"2022-08-11T15:12:20.744","2","kubernetes-control-plane","950.0","99.401"
"2022-08-11T15:12:20.745","2","kubernetes-worker1","100.0","99.415"
"2022-08-11T15:12:20.746","2","kubernetes-worker2","100.0","99.539"
"2022-08-11T15:12:20.747","2","kubernetes-worker3","100.0","99.402"
"2022-08-11T15:12:22.748","3","kubernetes-control-plane","950.0","99.346"
"2022-08-11T15:12:22.749","3","kubernetes-worker1","100.0","99.151"
"2022-08-11T15:12:22.750","3","kubernetes-worker2","100.0","99.278"
"2022-08-11T15:12:22.750","3","kubernetes-worker3","100.0","99.098"
"2022-08-11T15:12:22.751","3","kubernetes-worker3","100.0","99.098"
"2022-08-11T15:12:25.220","1","kubernetes-control-plane","2138.0445","99.159"
"2022-08-11T15:12:25.221","1","kubernetes-worker1","101.5201","99.403"
"2022-08-11T15:12:25.221","1","kubernetes-worker2","932.8186","99.171"
"2022-08-11T15:12:25.222","1","kubernetes-worker3","102.0067","99.424"
"2022-08-11T15:12:26.223","2","kubernetes-control-plane","950.0","99.361"
"2022-08-11T15:12:26.224","2","kubernetes-worker1","100.0","99.342"
"2022-08-11T15:12:26.225","2","kubernetes-worker2","100.0","99.471"
"2022-08-11T15:12:26.226","2","kubernetes-worker3","100.0","99.328"
"2022-08-11T15:12:26.226","2","kubernetes-worker3","100.0","99.328"
"2022-08-11T15:12:27.228","3","kubernetes-control-plane","950.0","99.311"
"2022-08-11T15:12:27.229","3","kubernetes-worker1","100.0","99.078"
"2022-08-11T15:12:27.229","3","kubernetes-worker2","100.0","99.202"
"2022-08-11T15:12:27.230","3","kubernetes-worker3","100.0","99.024"
"2022-08-11T15:12:27.231","3","kubernetes-worker3","100.0","99.024"
"2022-08-11T15:12:30.782","2","kubernetes-control-plane","950.0","99.317"
"2022-08-11T15:12:30.782","2","kubernetes-worker1","100.0","99.265"
"2022-08-11T15:12:30.783","2","kubernetes-worker2","100.0","99.4"
"2022-08-11T15:12:30.784","2","kubernetes-worker3","100.0","99.254"
"2022-08-11T15:12:32.785","3","kubernetes-control-plane","950.0","99.278"
"2022-08-11T15:12:32.786","3","kubernetes-worker1","100.0","99.004"
"2022-08-11T15:12:32.787","3","kubernetes-worker2","100.0","99.131"
"2022-08-11T15:12:32.788","3","kubernetes-worker3","100.0","98.948"
"2022-08-11T15:12:32.788","3","kubernetes-worker3","100.0","98.948"
"2022-08-11T15:12:33.791","1","kubernetes-control-plane","2137.8821","99.054"
"2022-08-11T15:12:33.791","1","kubernetes-worker1","101.5448","99.367"
"2022-08-11T15:12:33.792","1","kubernetes-worker2","1123.7207","99.024"
"2022-08-11T15:12:33.792","1","kubernetes-worker3","101.9047","99.362"
"2022-08-11T15:12:35.808","2","kubernetes-control-plane","950.0","99.279"
"2022-08-11T15:12:35.809","2","kubernetes-worker1","100.0","99.193"
"2022-08-11T15:12:35.810","2","kubernetes-worker2","100.0","99.331"
"2022-08-11T15:12:35.811","2","kubernetes-worker3","100.0","99.18"
"2022-08-11T15:12:37.813","3","kubernetes-control-plane","950.0","99.236"
"2022-08-11T15:12:37.814","3","kubernetes-worker1","100.0","98.93"
"2022-08-11T15:12:37.814","3","kubernetes-worker2","100.0","99.059"
"2022-08-11T15:12:37.815","3","kubernetes-worker3","100.0","98.873"
"2022-08-11T15:12:37.816","3","kubernetes-worker3","100.0","98.873"
"2022-08-11T15:12:40.821","2","kubernetes-control-plane","950.0","99.246"
"2022-08-11T15:12:40.822","2","kubernetes-worker1","100.0","99.12"
"2022-08-11T15:12:40.823","2","kubernetes-worker2","100.0","99.257"
"2022-08-11T15:12:40.824","2","kubernetes-worker3","100.0","99.102"
"2022-08-11T15:12:42.825","3","kubernetes-control-plane","950.0","99.197"
"2022-08-11T15:12:42.826","3","kubernetes-worker1","100.0","98.854"
"2022-08-11T15:12:42.826","3","kubernetes-worker2","100.0","98.987"
"2022-08-11T15:12:42.826","3","kubernetes-worker3","100.0","98.797"
"2022-08-11T15:12:42.830","1","kubernetes-control-plane","2138.2684","98.957"
"2022-08-11T15:12:42.830","1","kubernetes-worker1","101.567","99.302"
"2022-08-11T15:12:42.831","1","kubernetes-worker2","1300.6105","98.879"
"2022-08-11T15:12:42.832","1","kubernetes-worker3","101.8609","99.287"
"2022-08-11T15:12:45.842","2","kubernetes-control-plane","950.0","99.192"
"2022-08-11T15:12:45.843","2","kubernetes-worker1","100.0","99.05"
"2022-08-11T15:12:45.843","2","kubernetes-worker2","100.0","99.188"
"2022-08-11T15:12:45.844","2","kubernetes-worker3","100.0","99.027"
"2022-08-11T15:12:47.846","3","kubernetes-control-plane","950.0","99.16"
"2022-08-11T15:12:47.847","3","kubernetes-worker1","100.0","98.78"
"2022-08-11T15:12:47.848","3","kubernetes-worker2","100.0","98.916"
"2022-08-11T15:12:47.848","3","kubernetes-worker3","100.0","98.72"
"2022-08-11T15:12:50.862","2","kubernetes-control-plane","950.0","99.147"
"2022-08-11T15:12:50.863","2","kubernetes-worker1","100.0","98.978"
"2022-08-11T15:12:50.864","2","kubernetes-worker2","100.0","99.117"
"2022-08-11T15:12:50.865","2","kubernetes-worker3","100.0","98.952"
"2022-08-11T15:12:52.867","3","kubernetes-control-plane","950.0","99.127"
"2022-08-11T15:12:52.868","3","kubernetes-worker1","100.0","98.707"
"2022-08-11T15:12:52.868","3","kubernetes-worker2","100.0","98.847"
"2022-08-11T15:12:52.868","3","kubernetes-worker3","100.0","98.567"
"2022-08-11T15:12:53.871","1","kubernetes-control-plane","2139.3966","98.872"
"2022-08-11T15:12:53.873","1","kubernetes-worker1","101.4651","99.239"
"2022-08-11T15:12:53.874","1","kubernetes-worker2","1321.434","98.731"
"2022-08-11T15:12:53.874","1","kubernetes-worker3","101.7627","99.256"
"2022-08-11T15:12:55.884","2","kubernetes-control-plane","950.0","99.108"
"2022-08-11T15:12:55.885","2","kubernetes-worker1","100.0","98.906"
"2022-08-11T15:12:55.886","2","kubernetes-worker2","100.0","99.047"
"2022-08-11T15:12:55.887","2","kubernetes-worker3","100.0","98.878"
"2022-08-11T15:12:57.889","3","kubernetes-control-plane","950.0","99.085"
"2022-08-11T15:12:57.890","3","kubernetes-worker1","100.0","98.633"
"2022-08-11T15:12:57.891","3","kubernetes-worker2","100.0","98.776"
"2022-08-11T15:12:57.892","3","kubernetes-worker3","100.0","98.49"
"2022-08-11T15:13:00.897","2","kubernetes-control-plane","950.0","99.07"
"2022-08-11T15:13:00.898","2","kubernetes-worker1","100.0","98.834"
"2022-08-11T15:13:00.899","2","kubernetes-worker2","100.0","98.976"
"2022-08-11T15:13:00.900","2","kubernetes-worker3","100.0","98.803"
"2022-08-11T15:13:02.901","3","kubernetes-control-plane","950.0","99.046"
"2022-08-11T15:13:02.902","3","kubernetes-worker1","100.0","98.559"
"2022-08-11T15:13:02.902","3","kubernetes-worker2","100.0","98.704"
"2022-08-11T15:13:02.903","3","kubernetes-worker3","100.0","98.413"
"2022-08-11T15:13:03.909","1","kubernetes-control-plane","2140.8992","98.768"
"2022-08-11T15:13:03.909","1","kubernetes-worker1","101.453","99.176"
"2022-08-11T15:13:03.910","1","kubernetes-worker2","1352.3874","98.585"
"2022-08-11T15:13:03.910","1","kubernetes-worker3","101.7118","99.157"
"2022-08-11T15:13:05.924","2","kubernetes-control-plane","950.0","99.037"
"2022-08-11T15:13:05.925","2","kubernetes-worker1","100.0","98.762"
"2022-08-11T15:13:05.926","2","kubernetes-worker2","100.0","98.905"
"2022-08-11T15:13:05.926","2","kubernetes-worker3","100.0","98.772"
"2022-08-11T15:13:07.927","3","kubernetes-control-plane","950.0","99.011"
"2022-08-11T15:13:07.929","3","kubernetes-worker1","100.0","98.485"
"2022-08-11T15:13:07.929","3","kubernetes-worker2","100.0","98.632"
"2022-08-11T15:13:07.930","3","kubernetes-worker3","100.0","98.356"
"2022-08-11T15:13:07.930","3","kubernetes-worker3","100.0","98.356"
"2022-08-11T15:13:10.935","2","kubernetes-control-plane","950.0","99.003"
"2022-08-11T15:13:10.936","2","kubernetes-worker1","100.0","98.689"
"2022-08-11T15:13:10.937","2","kubernetes-worker2","100.0","98.834"
"2022-08-11T15:13:10.938","2","kubernetes-worker3","100.0","98.698"
"2022-08-11T15:13:12.940","3","kubernetes-control-plane","950.0","98.972"
"2022-08-11T15:13:12.942","3","kubernetes-worker1","100.0","98.411"
"2022-08-11T15:13:12.943","3","kubernetes-worker2","100.0","98.56"
"2022-08-11T15:13:12.944","3","kubernetes-worker3","100.0","98.298"
"2022-08-11T15:13:12.945","3","kubernetes-worker3","100.0","98.298"
"2022-08-11T15:13:13.950","1","kubernetes-control-plane","2142.8972","98.664"
"2022-08-11T15:13:13.952","1","kubernetes-worker1","101.4193","99.109"
"2022-08-11T15:13:13.954","1","kubernetes-worker2","1371.3165","98.439"
"2022-08-11T15:13:13.955","1","kubernetes-worker3","101.6845","99.126"
"2022-08-11T15:13:15.960","2","kubernetes-control-plane","950.0","98.965"
"2022-08-11T15:13:15.961","2","kubernetes-worker1","100.0","98.615"
"2022-08-11T15:13:15.962","2","kubernetes-worker2","100.0","98.763"
"2022-08-11T15:13:15.962","2","kubernetes-worker3","100.0","98.624"
