"Timestamp","Requested_services","Scheduled_services","Rejected_services","Requested_VNFs","Scheduled_VNFs","Rejected_VNFs","Failed_VNFs","Deadline_violations"
"2022-08-11T15:34:02.494","66","10","11","527","111","77","11","0"
"2022-08-11T15:34:15.558","66","10","12","527","111","78","12","0"
"2022-08-11T15:34:15.559","66","10","12","528","111","78","12","0"
"2022-08-11T15:34:26.334","66","10","13","528","111","80","13","0"
"2022-08-11T15:34:39.755","66","10","13","528","112","80","13","0"
"2022-08-11T15:34:51.775","66","10","14","528","112","82","14","0"
"2022-08-11T15:35:06.931","66","10","14","528","113","82","14","0"
"2022-08-11T15:35:17.594","66","10","15","528","113","84","15","0"
"2022-08-11T15:35:30.394","66","10","15","528","114","84","15","0"
"2022-08-11T15:35:41.107","66","10","16","528","114","90","16","0"
"2022-08-11T15:35:52.147","66","10","17","528","114","101","17","0"
"2022-08-11T15:35:52.148","66","10","18","528","114","112","18","0"
"2022-08-11T15:36:04.308","66","10","19","528","114","120","19","0"
"2022-08-11T15:36:17.424","66","10","19","528","115","120","19","0"
"2022-08-11T15:36:29.124","66","10","20","528","115","130","20","0"
"2022-08-11T15:36:40.320","66","10","20","528","116","130","20","0"
"2022-08-11T15:36:51.441","66","10","21","528","116","140","21","0"
"2022-08-11T15:36:57.795","66","10","21","528","117","140","21","0"
"2022-08-11T15:37:11.195","66","10","21","528","118","140","21","0"
"2022-08-11T15:37:19.900","66","10","21","528","119","140","21","0"
"2022-08-11T15:37:33.835","66","10","21","528","120","140","21","0"
"2022-08-11T15:37:43.963","66","10","21","528","121","140","21","0"
"2022-08-11T15:37:54.999","66","10","21","528","122","140","21","0"
"2022-08-11T15:38:06.041","66","10","21","528","123","140","21","0"
"2022-08-11T15:38:14.650","66","10","21","528","124","140","21","0"
